2023-10-24 01:35:26.929151,0.7744,0.7217,0.0234,-23.4375,5.3711,-3.9673,88.511,-45.17,-6.295,0.1685,-0.1499,0.9644,0.1831,-0.1831,-0.1221,-8.915,-10.124,14.623
2023-10-24 01:35:27.029579,0.9136,1.1284,-0.3003,151.6113,28.8086,62.439,91.456,-46.335,-4.807,0.1826,-0.1655,0.9707,0.0,0.1221,1.0986,-8.959,-10.091,14.683
2023-10-24 01:35:27.129856,0.7969,0.8516,-0.0825,-39.978,140.625,152.5879,88.544,-60.282,10.316,0.1646,-0.1509,0.9844,-0.6104,1.709,1.3428,-8.937,-10.096,14.76
2023-10-24 01:35:27.230130,0.502,-0.438,0.394,38.6963,126.2207,144.4702,41.248,-68.203,50.685,0.1675,-0.1523,0.9697,-1.0376,0.4883,0.9766,-9.075,-9.948,14.908
2023-10-24 01:35:27.330387,-0.4102,-1.1187,0.9658,-100.4028,17.0898,-18.3716,16.243,-64.858,78.827,0.1636,-0.1431,0.9683,-2.1362,-0.9766,-0.9155,-9.168,-9.965,14.936
2023-10-24 01:35:27.430663,0.4624,0.0938,0.293,-52.6123,-151.062,-247.5586,58.288,-65.418,29.086,0.1963,-0.1455,0.9507,1.5259,0.1831,-2.5024,-9.113,-10.102,14.705
2023-10-24 01:35:27.530945,0.8794,2.4424,-0.3345,-113.7085,-117.7368,-164.2456,92.192,-46.807,-9.311,0.1821,-0.1821,0.9624,1.3428,0.6714,2.9297,-9.097,-10.157,14.865
2023-10-24 01:35:27.631215,1.0659,1.8638,-0.4414,11.9019,48.1567,118.4082,97.114,-46.269,-14.354,0.1729,-0.1626,0.9751,0.3662,2.5635,2.0752,-9.069,-9.954,15.073
2023-10-24 01:35:27.731504,0.458,0.1084,0.0317,-46.2646,98.1445,169.0674,84.424,-63.699,-0.736,0.1519,-0.1489,0.9731,-1.4038,0.2441,-0.6714,-9.174,-9.712,15.123
2023-10-24 01:35:27.831804,0.0078,-0.4736,0.4814,-11.1694,106.6284,100.8911,44.742,-74.026,45.324,0.1758,-0.145,0.9648,-1.5869,0.6714,-0.8545,-9.234,-9.767,15.024
2023-10-24 01:35:27.932153,0.5015,-0.1787,0.4795,-65.7349,-95.2759,-165.1611,53.097,-72.532,32.69,0.1777,-0.1611,0.958,-1.709,1.8311,-1.6479,-9.311,-9.899,14.897
2023-10-24 01:35:28.032538,0.6919,0.5981,0.1855,21.0571,-115.7227,-232.0557,88.704,-55.239,-11.409,0.1626,-0.1636,0.9893,2.1973,1.0986,2.8687,-9.141,-9.877,14.903
2023-10-24 01:35:28.132852,0.7153,2.0801,-0.5562,97.4731,-46.4478,-110.9619,97.971,-35.502,-23.791,0.1606,-0.1636,0.9746,1.3428,1.5869,-0.5493,-9.108,-9.641,15.051
